"Município Solicitante","Município Executante","Distancia"
"Aragoiânia","Goiânia","41,6"
"Aragoiânia","Goiânia","41,6"
"Aragoiânia","Goiânia","41,6"
"Aragoiânia","Goiânia","41,6"
"Aragoiânia","Goiânia","41,6"
"Aragoiânia","Goiânia","41,6"
"Aragoiânia","Goiânia","41,6"
"Aragoiânia","Goiânia","41,6"
"Aragoiânia","Goiânia","41,6"
"Aragoiânia","Goiânia","41,6"
"Aragoiânia","Goiânia","41,6"
"Aragoiânia","Senador Canedo","52,2"
"Aragoiânia","Anápolis","105,8"
"Aragoiânia","São Luís de Montes Belos","132,2"
"Aragoiânia","Pirenópolis","158,3"
"Aragoiânia","Jaraguá","158,8"
"Aragoiânia","Goiás","161,4"
"Aragoiânia","Santa Helena de Goiás","194,3"
"Aragoiânia","Itumbiara","207,5"
"Aragoiânia","Itumbiara","207,5"
"Aragoiânia","Luziânia","215,9"
"Aragoiânia","Águas Lindas de Goiás","219,2"
"Aragoiânia","Ceres","220"
"Aragoiânia","Ceres","220"
"Aragoiânia","Catalão","254,4"
"Aragoiânia","Catalão","254,4"
"Aragoiânia","Catalão","254,4"
"Aragoiânia","Catalão","254,4"
"Aragoiânia","Jataí","317"
"Aragoiânia","Jataí","317"
"Aragoiânia","Uruaçu","320,6"
"Aragoiânia","Formosa","326,3"
"Araguapaz","Goiás","132,2"
"Araguapaz","Ceres","139,2"
"Araguapaz","Ceres","139,2"
"Araguapaz","Jaraguá","193,5"
"Araguapaz","São Luís de Montes Belos","198,5"
"Araguapaz","Uruaçu","211,9"
"Araguapaz","Pirenópolis","243,8"
"Araguapaz","Trindade","254,4"
"Araguapaz","Trindade","254,4"
"Araguapaz","Anápolis","271,6"
"Araguapaz","Goiânia","275,9"
"Araguapaz","Goiânia","275,9"
"Araguapaz","Goiânia","275,9"
"Araguapaz","Goiânia","275,9"
"Araguapaz","Goiânia","275,9"
"Araguapaz","Goiânia","275,9"
"Araguapaz","Goiânia","275,9"
"Araguapaz","Goiânia","275,9"
"Araguapaz","Goiânia","275,9"
"Araguapaz","Goiânia","275,9"
"Araguapaz","Goiânia","275,9"
"Araguapaz","Goiânia","275,9"
"Araguapaz","Aparecida de Goiânia","291,1"
"Araguapaz","Águas Lindas de Goiás","315,2"
"Araguapaz","Santa Helena de Goiás","363"
"Araguapaz","Luziânia","377,8"
"Araguapaz","Jataí","397,2"
"Araguapaz","Jataí","397,2"
"Araguapaz","Formosa","421"
"Araguapaz","Itumbiara","470,3"
"Araguapaz","Itumbiara","470,3"
"Araguapaz","Catalão","526,2"
"Araguapaz","Catalão","526,2"
"Araguapaz","Catalão","526,2"
"Araguapaz","Catalão","526,2"
"Araçu","Trindade","50,8"
"Araçu","Trindade","50,8"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiânia","73,2"
"Araçu","Goiás","86,4"
"Araçu","Aparecida de Goiânia","87,9"
"Araçu","São Luís de Montes Belos","96,6"
"Araçu","Jaraguá","97,3"
"Araçu","Anápolis","98,7"
"Araçu","Pirenópolis","121,2"
"Araçu","Ceres","144"
"Araçu","Ceres","144"
"Araçu","Águas Lindas de Goiás","201"
"Araçu","Luziânia","227,5"
"Araçu","Santa Helena de Goiás","232,3"
"Araçu","Uruaçu","254,2"
"Araçu","Itumbiara","280,2"
"Araçu","Itumbiara","280,2"
"Araçu","Formosa","319,8"
"Araçu","Catalão","327,5"
"Araçu","Catalão","327,5"
"Araçu","Catalão","327,5"
"Araçu","Catalão","327,5"
"Araçu","Jataí","330"
"Araçu","Jataí","330"
"Arenópolis","São Luís de Montes Belos","156,5"
"Arenópolis","Goiás","195,9"
"Arenópolis","Jataí","205,5"
"Arenópolis","Jataí","205,5"
"Arenópolis","Santa Helena de Goiás","232"
"Arenópolis","Trindade","266,4"
"Arenópolis","Trindade","266,4"
"Arenópolis","Ceres","289,3"
"Arenópolis","Ceres","289,3"
"Arenópolis","Goiânia","295,9"
"Arenópolis","Goiânia","295,9"
"Arenópolis","Goiânia","295,9"
"Arenópolis","Goiânia","295,9"
"Arenópolis","Goiânia","295,9"
"Arenópolis","Goiânia","295,9"
"Arenópolis","Goiânia","295,9"
"Arenópolis","Goiânia","295,9"
"Arenópolis","Goiânia","295,9"
"Arenópolis","Goiânia","295,9"
"Arenópolis","Goiânia","295,9"
"Arenópolis","Goiânia","295,9"
"Arenópolis","Jaraguá","297,1"
"Arenópolis","Aparecida de Goiânia","301"
"Arenópolis","Anápolis","333,4"
"Arenópolis","Pirenópolis","340,6"
"Arenópolis","Uruaçu","397,7"
"Arenópolis","Itumbiara","402,4"
"Arenópolis","Itumbiara","402,4"
"Arenópolis","Águas Lindas de Goiás","420,9"
"Arenópolis","Luziânia","454,4"
"Arenópolis","Catalão","509,4"
"Arenópolis","Catalão","509,4"
"Arenópolis","Catalão","509,4"
"Arenópolis","Catalão","509,4"
"Arenópolis","Formosa","543,6"
"Aruanã","Goiás","185,9"
"Aruanã","Ceres","202"
"Aruanã","Ceres","202"
"Aruanã","São Luís de Montes Belos","238,1"
"Aruanã","Jaraguá","250,2"
"Aruanã","Uruaçu","255,2"
"Aruanã","Pirenópolis","299,5"
"Aruanã","Trindade","308"
"Aruanã","Trindade","308"
"Aruanã","Goiânia","331,3"
"Aruanã","Goiânia","331,3"
"Aruanã","Goiânia","331,3"
"Aruanã","Goiânia","331,3"
"Aruanã","Goiânia","331,3"
"Aruanã","Goiânia","331,3"
"Aruanã","Goiânia","331,3"
"Aruanã","Goiânia","331,3"
"Aruanã","Goiânia","331,3"
"Aruanã","Goiânia","331,3"
"Aruanã","Goiânia","331,3"
"Aruanã","Goiânia","331,3"
"Aruanã","Anápolis","331,4"
"Aruanã","Aparecida de Goiânia","345,7"
"Aruanã","Águas Lindas de Goiás","376,7"
"Aruanã","Santa Helena de Goiás","391,1"
"Aruanã","Jataí","403,8"
"Aruanã","Jataí","403,8"
"Aruanã","Luziânia","432,1"
"Aruanã","Formosa","480,3"
"Aruanã","Itumbiara","514,4"
"Aruanã","Itumbiara","514,4"
"Aruanã","Catalão","580,3"
"Aruanã","Catalão","580,3"
"Aruanã","Catalão","580,3"
"Aruanã","Catalão","580,3"
"Aurilândia","São Luís de Montes Belos","27,5"
"Aurilândia","Goiás","113,9"
"Aurilândia","Trindade","127,3"
"Aurilândia","Trindade","127,3"
"Aurilândia","Santa Helena de Goiás","156,1"
"Aurilândia","Goiânia","157,2"
"Aurilândia","Goiânia","157,2"
"Aurilândia","Goiânia","157,2"
"Aurilândia","Goiânia","157,2"
"Aurilândia","Goiânia","157,2"
"Aurilândia","Goiânia","157,2"
"Aurilândia","Goiânia","157,2"
"Aurilândia","Goiânia","157,2"
"Aurilândia","Goiânia","157,2"
"Aurilândia","Goiânia","157,2"
"Aurilândia","Goiânia","157,2"
"Aurilândia","Goiânia","157,2"
"Aurilândia","Aparecida de Goiânia","160,6"
"Aurilândia","Jaraguá","195"
"Aurilândia","Anápolis","203,8"
"Aurilândia","Ceres","219,3"
"Aurilândia","Ceres","219,3"
"Aurilândia","Pirenópolis","227,7"
"Aurilândia","Jataí","232,2"
"Aurilândia","Jataí","232,2"
"Aurilândia","Itumbiara","280,4"
"Aurilândia","Itumbiara","280,4"
"Aurilândia","Águas Lindas de Goiás","305,2"
"Aurilândia","Luziânia","326,6"
"Aurilândia","Uruaçu","334"
"Aurilândia","Catalão","377,3"
"Aurilândia","Catalão","377,3"
"Aurilândia","Catalão","377,3"
"Aurilândia","Catalão","377,3"
"Aurilândia","Formosa","421,5"
"Avelinópolis","Trindade","46,1"
"Avelinópolis","Trindade","46,1"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","Goiânia","73,7"
"Avelinópolis","São Luís de Montes Belos","83,6"
"Avelinópolis","Aparecida de Goiânia","85,2"
"Avelinópolis","Goiás","91,4"
"Avelinópolis","Anápolis","110,7"
"Avelinópolis","Jaraguá","116,1"
"Avelinópolis","Pirenópolis","134,7"
"Avelinópolis","Ceres","160,1"
"Avelinópolis","Ceres","160,1"
"Avelinópolis","Santa Helena de Goiás","214,1"
"Avelinópolis","Águas Lindas de Goiás","216,6"
"Avelinópolis","Luziânia","239,1"
"Avelinópolis","Itumbiara","268,2"
"Avelinópolis","Itumbiara","268,2"
"Avelinópolis","Uruaçu","271,2"
"Avelinópolis","Jataí","313,1"
"Avelinópolis","Jataí","313,1"
"Avelinópolis","Catalão","323,6"
"Avelinópolis","Catalão","323,6"
"Avelinópolis","Catalão","323,6"
"Avelinópolis","Catalão","323,6"
"Avelinópolis","Formosa","334,2"
"Baliza","Jataí","247,6"
"Baliza","Jataí","247,6"
"Baliza","São Luís de Montes Belos","280,8"
"Baliza","Goiás","309,6"
"Baliza","Santa Helena de Goiás","328,3"
"Baliza","Trindade","394,7"
"Baliza","Trindade","394,7"
"Baliza","Ceres","395,8"
"Baliza","Ceres","395,8"
"Baliza","Jaraguá","415,3"
"Baliza","Goiânia","417,1"
"Baliza","Goiânia","417,1"
"Baliza","Goiânia","417,1"
"Baliza","Goiânia","417,1"
"Baliza","Goiânia","417,1"
"Baliza","Goiânia","417,1"
"Baliza","Goiânia","417,1"
"Baliza","Goiânia","417,1"
"Baliza","Goiânia","417,1"
"Baliza","Goiânia","417,1"
"Baliza","Goiânia","417,1"
"Baliza","Goiânia","417,1"
"Baliza","Aparecida de Goiânia","422,2"
"Baliza","Anápolis","452,1"
"Baliza","Pirenópolis","453,8"
"Baliza","Uruaçu","482,9"
"Baliza","Itumbiara","507,5"
"Baliza","Itumbiara","507,5"
"Baliza","Águas Lindas de Goiás","540,1"
"Baliza","Luziânia","578,2"
"Baliza","Catalão","631,3"
"Baliza","Catalão","631,3"
"Baliza","Catalão","631,3"
"Baliza","Catalão","631,3"
"Baliza","Formosa","662,2"
"Barro Alto","Uruaçu","70"
"Barro Alto","Ceres","105,8"
"Barro Alto","Ceres","105,8"
"Barro Alto","Pirenópolis","125,1"
"Barro Alto","Jaraguá","125,3"
"Barro Alto","Águas Lindas de Goiás","136,7"
"Barro Alto","Anápolis","186,5"
"Barro Alto","Goiás","209,5"
"Barro Alto","Luziânia","216,6"
"Barro Alto","Formosa","221,8"
"Barro Alto","Goiânia","240"
"Barro Alto","Goiânia","240"
"Barro Alto","Goiânia","240"
"Barro Alto","Goiânia","240"
"Barro Alto","Goiânia","240"
"Barro Alto","Goiânia","240"
"Barro Alto","Goiânia","240"
"Barro Alto","Goiânia","240"
"Barro Alto","Goiânia","240"
"Barro Alto","Goiânia","240"
"Barro Alto","Goiânia","240"
"Barro Alto","Goiânia","240"
"Barro Alto","Trindade","243"
"Barro Alto","Trindade","243"
"Barro Alto","Aparecida de Goiânia","251,2"
"Barro Alto","São Luís de Montes Belos","280,1"
"Barro Alto","Santa Helena de Goiás","429,6"
"Barro Alto","Catalão","437,1"
"Barro Alto","Catalão","437,1"
"Barro Alto","Catalão","437,1"
"Barro Alto","Catalão","437,1"
"Barro Alto","Itumbiara","453,5"
"Barro Alto","Itumbiara","453,5"
"Barro Alto","Jataí","520,9"
"Barro Alto","Jataí","520,9"
"Bela Vista de Goiás","Senador Canedo","38,9"
"Bela Vista de Goiás","Aparecida de Goiânia","47"
"Bela Vista de Goiás","Goiânia","60,5"
"Bela Vista de Goiás","Goiânia","60,5"
"Bela Vista de Goiás","Goiânia","60,5"
"Bela Vista de Goiás","Goiânia","60,5"
"Bela Vista de Goiás","Goiânia","60,5"
"Bela Vista de Goiás","Goiânia","60,5"
"Bela Vista de Goiás","Goiânia","60,5"
"Bela Vista de Goiás","Goiânia","60,5"
"Bela Vista de Goiás","Goiânia","60,5"
"Bela Vista de Goiás","Goiânia","60,5"
"Bela Vista de Goiás","Goiânia","60,5"
"Bela Vista de Goiás","Goiânia","60,5"
"Bela Vista de Goiás","Trindade","85,9"
"Bela Vista de Goiás","Trindade","85,9"
"Bela Vista de Goiás","Anápolis","90,6"
"Bela Vista de Goiás","Pirenópolis","153"
"Bela Vista de Goiás","Luziânia","163,7"
"Bela Vista de Goiás","Jaraguá","173,8"
"Bela Vista de Goiás","Águas Lindas de Goiás","187,1"
"Bela Vista de Goiás","São Luís de Montes Belos","195,9"
"Bela Vista de Goiás","Itumbiara","200"
"Bela Vista de Goiás","Itumbiara","200"
"Bela Vista de Goiás","Catalão","209,8"
"Bela Vista de Goiás","Catalão","209,8"
"Bela Vista de Goiás","Catalão","209,8"
"Bela Vista de Goiás","Catalão","209,8"
"Bela Vista de Goiás","Goiás","210,7"
"Bela Vista de Goiás","Ceres","242,9"
"Bela Vista de Goiás","Ceres","242,9"
"Bela Vista de Goiás","Santa Helena de Goiás","243,8"
"Bela Vista de Goiás","Formosa","281,3"
"Bela Vista de Goiás","Uruaçu","327,2"
"Bela Vista de Goiás","Jataí","372,8"
"Bela Vista de Goiás","Jataí","372,8"
"Bom Jardim de Goiás","Jataí","236,2"
"Bom Jardim de Goiás","Jataí","236,2"
"Bom Jardim de Goiás","São Luís de Montes Belos","240,1"
"Bom Jardim de Goiás","Goiás","263,2"
"Bom Jardim de Goiás","Santa Helena de Goiás","293,8"
"Bom Jardim de Goiás","Trindade","348,1"
"Bom Jardim de Goiás","Trindade","348,1"
"Bom Jardim de Goiás","Ceres","351,6"
"Bom Jardim de Goiás","Ceres","351,6"
"Bom Jardim de Goiás","Jaraguá","369,1"
"Bom Jardim de Goiás","Goiânia","377,6"
"Bom Jardim de Goiás","Goiânia","377,6"
"Bom Jardim de Goiás","Goiânia","377,6"
"Bom Jardim de Goiás","Goiânia","377,6"
"Bom Jardim de Goiás","Goiânia","377,6"
"Bom Jardim de Goiás","Goiânia","377,6"
"Bom Jardim de Goiás","Goiânia","377,6"
"Bom Jardim de Goiás","Goiânia","377,6"
"Bom Jardim de Goiás","Goiânia","377,6"
"Bom Jardim de Goiás","Goiânia","377,6"
"Bom Jardim de Goiás","Goiânia","377,6"
"Bom Jardim de Goiás","Goiânia","377,6"
"Bom Jardim de Goiás","Aparecida de Goiânia","383,2"
"Bom Jardim de Goiás","Anápolis","412,8"
"Bom Jardim de Goiás","Pirenópolis","415"
"Bom Jardim de Goiás","Uruaçu","442,7"
"Bom Jardim de Goiás","Itumbiara","469,9"
"Bom Jardim de Goiás","Itumbiara","469,9"
"Bom Jardim de Goiás","Águas Lindas de Goiás","494,3"
"Bom Jardim de Goiás","Luziânia","532,1"
"Bom Jardim de Goiás","Catalão","589,1"
"Bom Jardim de Goiás","Catalão","589,1"
"Bom Jardim de Goiás","Catalão","589,1"
"Bom Jardim de Goiás","Catalão","589,1"
"Bom Jardim de Goiás","Formosa","616,5"
"Bom Jesus de Goiás","Itumbiara","75,3"
"Bom Jesus de Goiás","Itumbiara","75,3"
"Bom Jesus de Goiás","Itumbiara","75,3"
"Bom Jesus de Goiás","Santa Helena de Goiás","124,6"
"Bom Jesus de Goiás","Aparecida de Goiânia","201,7"
"Bom Jesus de Goiás","Trindade","216,6"
"Bom Jesus de Goiás","Trindade","216,6"
"Bom Jesus de Goiás","Goiânia","218,3"
"Bom Jesus de Goiás","Goiânia","218,3"
"Bom Jesus de Goiás","Goiânia","218,3"
"Bom Jesus de Goiás","Goiânia","218,3"
"Bom Jesus de Goiás","Goiânia","218,3"
"Bom Jesus de Goiás","Goiânia","218,3"
"Bom Jesus de Goiás","Goiânia","218,3"
"Bom Jesus de Goiás","Goiânia","218,3"
"Bom Jesus de Goiás","Goiânia","218,3"
"Bom Jesus de Goiás","Goiânia","218,3"
"Bom Jesus de Goiás","Goiânia","218,3"
"Bom Jesus de Goiás","Goiânia","218,3"
"Bom Jesus de Goiás","Catalão","233,5"
"Bom Jesus de Goiás","Catalão","233,5"
"Bom Jesus de Goiás","Catalão","233,5"
"Bom Jesus de Goiás","Catalão","233,5"
"Bom Jesus de Goiás","São Luís de Montes Belos","240,2"
"Bom Jesus de Goiás","Jataí","255,2"
"Bom Jesus de Goiás","Jataí","255,2"
"Bom Jesus de Goiás","Anápolis","271,3"
"Bom Jesus de Goiás","Goiás","309"
"Bom Jesus de Goiás","Pirenópolis","331,2"
"Bom Jesus de Goiás","Jaraguá","332,9"
"Bom Jesus de Goiás","Luziânia","347,5"
"Bom Jesus de Goiás","Águas Lindas de Goiás","376,8"
"Bom Jesus de Goiás","Ceres","388,9"
"Bom Jesus de Goiás","Ceres","388,9"
"Bom Jesus de Goiás","Formosa","463"
"Bom Jesus de Goiás","Uruaçu","490,5"
"Bonfinópolis","Senador Canedo","31,7"
"Bonfinópolis","Anápolis","42,5"
"Bonfinópolis","Goiânia","43,7"
"Bonfinópolis","Goiânia","43,7"
"Bonfinópolis","Goiânia","43,7"
"Bonfinópolis","Goiânia","43,7"
"Bonfinópolis","Goiânia","43,7"
"Bonfinópolis","Goiânia","43,7"
"Bonfinópolis","Goiânia","43,7"
"Bonfinópolis","Goiânia","43,7"
"Bonfinópolis","Goiânia","43,7"
"Bonfinópolis","Goiânia","43,7"
"Bonfinópolis","Goiânia","43,7"
"Bonfinópolis","Goiânia","43,7"
"Bonfinópolis","Aparecida de Goiânia","49,9"
"Bonfinópolis","Trindade","72"
"Bonfinópolis","Trindade","72"
"Bonfinópolis","Pirenópolis","108,2"
"Bonfinópolis","Jaraguá","127,9"
"Bonfinópolis","Luziânia","141,7"
"Bonfinópolis","Águas Lindas de Goiás","147,2"
"Bonfinópolis","Goiás","180,8"
"Bonfinópolis","São Luís de Montes Belos","185,5"
"Bonfinópolis","Ceres","198"
"Bonfinópolis","Ceres","198"
"Bonfinópolis","Itumbiara","241,3"
"Bonfinópolis","Itumbiara","241,3"
"Bonfinópolis","Catalão","243,8"
"Bonfinópolis","Catalão","243,8"
"Bonfinópolis","Catalão","243,8"
"Bonfinópolis","Catalão","243,8"
"Bonfinópolis","Formosa","253,1"
"Bonfinópolis","Santa Helena de Goiás","262,4"
"Bonfinópolis","Uruaçu","280,3"
"Bonfinópolis","Jataí","389,8"
"Bonfinópolis","Jataí","389,8"
"Bonópolis","Porangatu","119"
"Bonópolis","Uruaçu","150,9"
"Bonópolis","Ceres","230,5"
"Bonópolis","Ceres","230,5"
"Bonópolis","Jaraguá","289,4"
"Bonópolis","Goiás","309,8"
"Bonópolis","Pirenópolis","315,7"
"Bonópolis","Águas Lindas de Goiás","345,8"
"Bonópolis","Anápolis","376,2"
"Bonópolis","São Luís de Montes Belos","392,2"
"Bonópolis","Trindade","404,9"
"Bonópolis","Trindade","404,9"
"Bonópolis","Formosa","408,4"
"Bonópolis","Goiânia","413,5"
"Bonópolis","Goiânia","413,5"
"Bonópolis","Goiânia","413,5"
"Bonópolis","Goiânia","413,5"
"Bonópolis","Goiânia","413,5"
"Bonópolis","Goiânia","413,5"
"Bonópolis","Goiânia","413,5"
"Bonópolis","Goiânia","413,5"
"Bonópolis","Goiânia","413,5"
"Bonópolis","Goiânia","413,5"
"Bonópolis","Goiânia","413,5"
"Bonópolis","Goiânia","413,5"
"Bonópolis","Luziânia","416,9"
"Bonópolis","Aparecida de Goiânia","424,2"
"Bonópolis","Santa Helena de Goiás","557,2"
"Bonópolis","Jataí","607"
"Bonópolis","Jataí","607"
"Bonópolis","Itumbiara","631,2"
"Bonópolis","Itumbiara","631,2"
"Bonópolis","Catalão","639,7"
"Bonópolis","Catalão","639,7"
"Bonópolis","Catalão","639,7"
"Bonópolis","Catalão","639,7"
"Brazabrantes","Trindade","36"
"Brazabrantes","Trindade","36"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Goiânia","41,6"
"Brazabrantes","Aparecida de Goiânia","60,7"
"Brazabrantes","Anápolis","62,7"
"Brazabrantes","Jaraguá","95,6"
"Brazabrantes","Pirenópolis","100,1"
"Brazabrantes","Goiás","123,8"
"Brazabrantes","São Luís de Montes Belos","130"
"Brazabrantes","Ceres","156"
"Brazabrantes","Ceres","156"
"Brazabrantes","Águas Lindas de Goiás","171,5"
"Brazabrantes","Luziânia","190"
"Brazabrantes","Santa Helena de Goiás","240,7"
"Brazabrantes","Uruaçu","256,1"
"Brazabrantes","Itumbiara","265,2"
"Brazabrantes","Itumbiara","265,2"
"Brazabrantes","Formosa","288,4"
"Brazabrantes","Catalão","295,8"
"Brazabrantes","Catalão","295,8"
"Brazabrantes","Catalão","295,8"
"Brazabrantes","Catalão","295,8"
"Brazabrantes","Jataí","355"
"Brazabrantes","Jataí","355"
"Britânia","Goiás","164,2"
"Britânia","São Luís de Montes Belos","203,2"
"Britânia","Ceres","206"
"Britânia","Ceres","206"
"Britânia","Jaraguá","244,4"
"Britânia","Uruaçu","277,7"
"Britânia","Trindade","284,8"
"Britânia","Trindade","284,8"
"Britânia","Pirenópolis","294,5"
"Britânia","Goiânia","310,2"
"Britânia","Goiânia","310,2"
"Britânia","Goiânia","310,2"
"Britânia","Goiânia","310,2"
"Britânia","Goiânia","310,2"
"Britânia","Goiânia","310,2"
"Britânia","Goiânia","310,2"
"Britânia","Goiânia","310,2"
"Britânia","Goiânia","310,2"
"Britânia","Goiânia","310,2"
"Britânia","Goiânia","310,2"
"Britânia","Goiânia","310,2"
"Britânia","Anápolis","318,2"
"Britânia","Aparecida de Goiânia","323,3"
"Britânia","Santa Helena de Goiás","350,3"
"Britânia","Jataí","358,9"
"Britânia","Jataí","358,9"
"Britânia","Águas Lindas de Goiás","376,6"
"Britânia","Luziânia","426,5"
"Britânia","Itumbiara","481,9"
"Britânia","Itumbiara","481,9"
"Britânia","Formosa","485,2"
"Britânia","Catalão","557,1"
"Britânia","Catalão","557,1"
"Britânia","Catalão","557,1"
"Britânia","Catalão","557,1"
"Buriti Alegre","Itumbiara","46,7"
"Buriti Alegre","Itumbiara","46,7"
"Buriti Alegre","Itumbiara","46,7"
"Buriti Alegre","Catalão","142,6"
"Buriti Alegre","Catalão","142,6"
"Buriti Alegre","Catalão","142,6"
"Buriti Alegre","Catalão","142,6"
"Buriti Alegre","Aparecida de Goiânia","182,3"
"Buriti Alegre","Goiânia","200,6"
"Buriti Alegre","Goiânia","200,6"
"Buriti Alegre","Goiânia","200,6"
"Buriti Alegre","Goiânia","200,6"
"Buriti Alegre","Goiânia","200,6"
